
Note: Compatibility modes selected: hs a


Circuit: * psrr-dc @ bjt_ss_-40c_3.63v -- generated by sim/harness, do not edit

Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  0.00000e+00
No. of Data Rows : 1
Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 161
     * psrr-dc @ bjt_ss_-40c_3.63v -- generated by sim/harness, do not edit
     AC Analysis  Sat Aug  1 01:55:06  2026
--------------------------------------------------------------------------------
Index   frequency       psrr_db         
--------------------------------------------------------------------------------
0	1.0000000000e-01	4.7678768788e+01	
1	1.1220184543e-01	4.7678768788e+01	
2	1.2589254118e-01	4.7678768789e+01	
3	1.4125375446e-01	4.7678768789e+01	
4	1.5848931925e-01	4.7678768789e+01	
5	1.7782794100e-01	4.7678768789e+01	
6	1.9952623150e-01	4.7678768789e+01	
7	2.2387211386e-01	4.7678768789e+01	
8	2.5118864315e-01	4.7678768789e+01	
9	2.8183829313e-01	4.7678768789e+01	
10	3.1622776602e-01	4.7678768789e+01	
11	3.5481338923e-01	4.7678768789e+01	
12	3.9810717055e-01	4.7678768789e+01	
13	4.4668359215e-01	4.7678768789e+01	
14	5.0118723363e-01	4.7678768789e+01	
15	5.6234132519e-01	4.7678768789e+01	
16	6.3095734448e-01	4.7678768789e+01	
17	7.0794578438e-01	4.7678768789e+01	
18	7.9432823472e-01	4.7678768789e+01	
19	8.9125093813e-01	4.7678768790e+01	
20	1.0000000000e+00	4.7678768790e+01	
21	1.1220184543e+00	4.7678768790e+01	
22	1.2589254118e+00	4.7678768791e+01	
23	1.4125375446e+00	4.7678768791e+01	
24	1.5848931925e+00	4.7678768792e+01	
25	1.7782794100e+00	4.7678768793e+01	
26	1.9952623150e+00	4.7678768794e+01	
27	2.2387211386e+00	4.7678768795e+01	
28	2.5118864315e+00	4.7678768797e+01	
29	2.8183829313e+00	4.7678768799e+01	
30	3.1622776602e+00	4.7678768801e+01	
31	3.5481338923e+00	4.7678768805e+01	
32	3.9810717055e+00	4.7678768809e+01	
33	4.4668359215e+00	4.7678768814e+01	
34	5.0118723363e+00	4.7678768821e+01	
35	5.6234132519e+00	4.7678768829e+01	
36	6.3095734448e+00	4.7678768840e+01	
37	7.0794578438e+00	4.7678768853e+01	
38	7.9432823472e+00	4.7678768870e+01	
39	8.9125093813e+00	4.7678768891e+01	
40	1.0000000000e+01	4.7678768918e+01	
41	1.1220184543e+01	4.7678768951e+01	
42	1.2589254118e+01	4.7678768993e+01	
43	1.4125375446e+01	4.7678751978e+01	
44	1.5848931925e+01	4.7678752044e+01	
45	1.7782794100e+01	4.7678752128e+01	
46	1.9952623150e+01	4.7678752234e+01	
47	2.2387211386e+01	4.7678752367e+01	
48	2.5118864315e+01	4.7678752535e+01	
49	2.8183829313e+01	4.7678752746e+01	
50	3.1622776602e+01	4.7678753011e+01	
51	3.5481338923e+01	4.7678753346e+01	
52	3.9810717055e+01	4.7678753767e+01	
53	4.4668359215e+01	4.7678754297e+01	
54	5.0118723363e+01	4.7678754964e+01	

Index   frequency       psrr_db         
--------------------------------------------------------------------------------
55	5.6234132519e+01	4.7678755804e+01	
56	6.3095734448e+01	4.7678756861e+01	
57	7.0794578438e+01	4.7678758192e+01	
58	7.9432823472e+01	4.7678759868e+01	
59	8.9125093813e+01	4.7678761978e+01	
60	1.0000000000e+02	4.7678764634e+01	
61	1.1220184543e+02	4.7678750909e+01	
62	1.2589254118e+02	4.7678755119e+01	
63	1.4125375446e+02	4.7678760418e+01	
64	1.5848931925e+02	4.7678750022e+01	
65	1.7782794100e+02	4.7678758421e+01	
66	1.9952623150e+02	4.7678751926e+01	
67	2.2387211386e+02	4.7678748170e+01	
68	2.5118864315e+02	4.7678747860e+01	
69	2.8183829313e+02	4.7678751889e+01	
70	3.1622776602e+02	4.7678744313e+01	
71	3.5481338923e+02	4.7678743614e+01	
72	3.9810717055e+02	4.7678734504e+01	
73	4.4668359215e+02	4.7678719225e+01	
74	5.0118723363e+02	4.7678717668e+01	
75	5.6234132519e+02	4.7678716318e+01	
76	6.3095734448e+02	4.7678702578e+01	
77	7.0794578438e+02	4.7678682080e+01	
78	7.9432823472e+02	4.7678678981e+01	
79	8.9125093813e+02	4.7678651001e+01	
80	1.0000000000e+03	4.7678609375e+01	
81	1.1220184543e+03	4.7678568247e+01	
82	1.2589254118e+03	4.7678511287e+01	
83	1.4125375446e+03	4.7678460914e+01	
84	1.5848931925e+03	4.7678377075e+01	
85	1.7782794100e+03	4.7678295451e+01	
86	1.9952623150e+03	4.7678158062e+01	
87	2.2387211386e+03	4.7678004298e+01	
88	2.5118864315e+03	4.7677802645e+01	
89	2.8183829313e+03	4.7677574225e+01	
90	3.1622776602e+03	4.7677243352e+01	
91	3.5481338923e+03	4.7676849366e+01	
92	3.9810717055e+03	4.7676365378e+01	
93	4.4668359215e+03	4.7675742502e+01	
94	5.0118723363e+03	4.7675041069e+01	
95	5.6234132519e+03	4.7674053403e+01	
96	6.3095734448e+03	4.7672834128e+01	
97	7.0794578438e+03	4.7671263970e+01	
98	7.9432823472e+03	4.7669317966e+01	
99	8.9125093813e+03	4.7666916200e+01	
100	1.0000000000e+04	4.7663817573e+01	
101	1.1220184543e+04	4.7659986727e+01	
102	1.2589254118e+04	4.7655089701e+01	
103	1.4125375446e+04	4.7648998396e+01	
104	1.5848931925e+04	4.7641296422e+01	
105	1.7782794100e+04	4.7631600801e+01	
106	1.9952623150e+04	4.7619462267e+01	
107	2.2387211386e+04	4.7604179672e+01	
108	2.5118864315e+04	4.7585016979e+01	
109	2.8183829313e+04	4.7560905678e+01	
110	3.1622776602e+04	4.7530686469e+01	
111	3.5481338923e+04	4.7492803082e+01	
112	3.9810717055e+04	4.7445407524e+01	

Index   frequency       psrr_db         
--------------------------------------------------------------------------------
113	4.4668359215e+04	4.7386099768e+01	
114	5.0118723363e+04	4.7312138181e+01	
115	5.6234132519e+04	4.7219965969e+01	
116	6.3095734448e+04	4.7105477516e+01	
117	7.0794578438e+04	4.6963725500e+01	
118	7.9432823472e+04	4.6788823166e+01	
119	8.9125093813e+04	4.6574090480e+01	
120	1.0000000000e+05	4.6311778645e+01	
121	1.1220184543e+05	4.5993449758e+01	
122	1.2589254118e+05	4.5609876006e+01	
123	1.4125375446e+05	4.5151550335e+01	
124	1.5848931925e+05	4.4608876579e+01	
125	1.7782794100e+05	4.3972803234e+01	
126	1.9952623150e+05	4.3235196175e+01	
127	2.2387211386e+05	4.2389448638e+01	
128	2.5118864315e+05	4.1430783198e+01	
129	2.8183829313e+05	4.0356535643e+01	
130	3.1622776602e+05	3.9166216030e+01	
131	3.5481338923e+05	3.7861325061e+01	
132	3.9810717055e+05	3.6445010848e+01	
133	4.4668359215e+05	3.4921294185e+01	
134	5.0118723363e+05	3.3294572614e+01	
135	5.6234132519e+05	3.1568651452e+01	
136	6.3095734448e+05	2.9745902682e+01	
137	7.0794578438e+05	2.7826221968e+01	
138	7.9432823472e+05	2.5806056263e+01	
139	8.9125093813e+05	2.3676989883e+01	
140	1.0000000000e+06	2.1424100348e+01	
141	1.1220184543e+06	1.9023781174e+01	
142	1.2589254118e+06	1.6441216544e+01	
143	1.4125375446e+06	1.3629760224e+01	
144	1.5848931925e+06	1.0543420957e+01	
145	1.7782794100e+06	7.2164802602e+00	
146	1.9952623150e+06	4.1000816612e+00	
147	2.2387211386e+06	2.5435362647e+00	
148	2.5118864315e+06	3.1327360426e+00	
149	2.8183829313e+06	4.5027190927e+00	
150	3.1622776602e+06	5.7688042929e+00	
151	3.5481338923e+06	6.7650415206e+00	
152	3.9810717055e+06	7.5205860618e+00	
153	4.4668359215e+06	8.0891426441e+00	
154	5.0118723363e+06	8.5160159239e+00	
155	5.6234132519e+06	8.8351277843e+00	
156	6.3095734448e+06	9.0712638941e+00	
157	7.0794578438e+06	9.2426007004e+00	
158	7.9432823472e+06	9.3627127240e+00	
159	8.9125093813e+06	9.4421006945e+00	
160	1.0000000000e+07	9.4893843942e+00	
m_psrr_1hz_db = 4.7678768790e+01
m_psrr_1khz_db = 4.7678609375e+01
m_psrr_10hz_db = 4.7678768918e+01
m_psrr_100hz_db = 4.7678764634e+01
m_psrr_10khz_db = 4.7663817573e+01
m_psrr_100khz_db = 4.6311778645e+01
m_psrr_1mhz_db = 2.1424100348e+01
m_vref_op = 1.2223724345e+00
m_f_dc_hz = 1.0000000000e+00
m_f_band_edge_hz = 1.0000000000e+03
Note: Simulation executed from .control section 

Warning: m=xx on .subckt line will override multiplier m hierarchy!

Warning : IC on non-existent node - xdut.xx1.casc, ignored
   Please check line .ic v(xdut.fb)=1.0 v(xdut.sns1)=0.6 v(xdut.sns2)=0.6 v(vref)=1.2 v(xdut.ibias)=0.6 v(xdut.xx1.casc)=1.8

