
Note: Compatibility modes selected: hs a


Circuit: * psrr-dc @ bjt_ff_-40c_2.97v -- generated by sim/harness, do not edit

Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  0.00000e+00
No. of Data Rows : 1
Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 161
     * psrr-dc @ bjt_ff_-40c_2.97v -- generated by sim/harness, do not edit
     AC Analysis  Sun Aug  2 23:36:10  2026
--------------------------------------------------------------------------------
Index   frequency       psrr_db         
--------------------------------------------------------------------------------
0	1.0000000000e-01	1.1260912525e+02	
1	1.1220184543e-01	1.1260911635e+02	
2	1.2589254118e-01	1.1260910517e+02	
3	1.4125375446e-01	1.1260909108e+02	
4	1.5848931925e-01	1.1260907332e+02	
5	1.7782794100e-01	1.1260905100e+02	
6	1.9952623150e-01	1.1260902288e+02	
7	2.2387211386e-01	1.1260898749e+02	
8	2.5118864315e-01	1.1260894292e+02	
9	2.8183829313e-01	1.1260888683e+02	
10	3.1622776602e-01	1.1260881621e+02	
11	3.5481338923e-01	1.1260872731e+02	
12	3.9810717055e-01	1.1260861537e+02	
13	4.4668359215e-01	1.1260847449e+02	
14	5.0118723363e-01	1.1260829710e+02	
15	5.6234132519e-01	1.1260807381e+02	
16	6.3095734448e-01	1.1260779272e+02	
17	7.0794578438e-01	1.1260743887e+02	
18	7.9432823472e-01	1.1260699346e+02	
19	8.9125093813e-01	1.1260643274e+02	
20	1.0000000000e+00	1.1260572697e+02	
21	1.1220184543e+00	1.1260483863e+02	
22	1.2589254118e+00	1.1260372046e+02	
23	1.4125375446e+00	1.1260231324e+02	
24	1.5848931925e+00	1.1260054239e+02	
25	1.7782794100e+00	1.1259831399e+02	
26	1.9952623150e+00	1.1259551020e+02	
27	2.2387211386e+00	1.1259198298e+02	
28	2.5118864315e+00	1.1258754660e+02	
29	2.8183829313e+00	1.1258196789e+02	
30	3.1622776602e+00	1.1257495490e+02	
31	3.5481338923e+00	1.1256614219e+02	
32	3.9810717055e+00	1.1255507292e+02	
33	4.4668359215e+00	1.1254117770e+02	
34	5.0118723363e+00	1.1252374755e+02	
35	5.6234132519e+00	1.1250190319e+02	
36	6.3095734448e+00	1.1247455828e+02	
37	7.0794578438e+00	1.1244037592e+02	
38	7.9432823472e+00	1.1239772220e+02	
39	8.9125093813e+00	1.1234461295e+02	
40	1.0000000000e+01	1.1227866293e+02	
41	1.1220184543e+01	1.1219703587e+02	
42	1.2589254118e+01	1.1209640819e+02	
43	1.4125375446e+01	1.1197295324e+02	
44	1.5848931925e+01	1.1182236206e+02	
45	1.7782794100e+01	1.1163991492e+02	
46	1.9952623150e+01	1.1142061652e+02	
47	2.2387211386e+01	1.1115940589e+02	
48	2.5118864315e+01	1.1085143751e+02	
49	2.8183829313e+01	1.1049241319e+02	
50	3.1622776602e+01	1.1007892981e+02	
51	3.5481338923e+01	1.0960878829e+02	
52	3.9810717055e+01	1.0908120925e+02	
53	4.4668359215e+01	1.0849691298e+02	
54	5.0118723363e+01	1.0785804570e+02	

Index   frequency       psrr_db         
--------------------------------------------------------------------------------
55	5.6234132519e+01	1.0716796812e+02	
56	6.3095734448e+01	1.0643094942e+02	
57	7.0794578438e+01	1.0565182032e+02	
58	7.9432823472e+01	1.0483563890e+02	
59	8.9125093813e+01	1.0398740773e+02	
60	1.0000000000e+02	1.0311186100e+02	
61	1.1220184543e+02	1.0221332590e+02	
62	1.2589254118e+02	1.0129564909e+02	
63	1.4125375446e+02	1.0036217467e+02	
64	1.5848931925e+02	9.9415758003e+01	
65	1.7782794100e+02	9.8458802382e+01	
66	1.9952623150e+02	9.7493307261e+01	
67	2.2387211386e+02	9.6520920870e+01	
68	2.5118864315e+02	9.5542991942e+01	
69	2.8183829313e+02	9.4560617799e+01	
70	3.1622776602e+02	9.3574687213e+01	
71	3.5481338923e+02	9.2585917647e+01	
72	3.9810717055e+02	9.1594886939e+01	
