
Note: Compatibility modes selected: hs a


Circuit: * psrr-dc @ fs_-40c_2.97v -- generated by sim/harness, do not edit

Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 1
Doing analysis at TEMP = -40.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 161
       * psrr-dc @ fs_-40c_2.97v -- generated by sim/harness, do not edit
       AC Analysis  Fri Jul 31 20:27:37  2026
--------------------------------------------------------------------------------
Index   frequency       psrr_db         
--------------------------------------------------------------------------------
0	1.0000000000e-01	9.2515502926e+01	
1	1.1220184543e-01	9.2515502926e+01	
2	1.2589254118e-01	9.2515502927e+01	
3	1.4125375446e-01	9.2515502927e+01	
4	1.5848931925e-01	9.2515502927e+01	
5	1.7782794100e-01	9.2515502927e+01	
6	1.9952623150e-01	9.2515502926e+01	
7	2.2387211386e-01	9.2515502926e+01	
8	2.5118864315e-01	9.2515502925e+01	
9	2.8183829313e-01	9.2515502926e+01	
10	3.1622776602e-01	9.2515502925e+01	
11	3.5481338923e-01	9.2515502925e+01	
12	3.9810717055e-01	9.2515502925e+01	
13	4.4668359215e-01	9.2515502924e+01	
14	5.0118723363e-01	9.2515502923e+01	
15	5.6234132519e-01	9.2515502921e+01	
16	6.3095734448e-01	9.2515502921e+01	
17	7.0794578438e-01	9.2515502919e+01	
18	7.9432823472e-01	9.2515502918e+01	
19	8.9125093813e-01	9.2515502914e+01	
20	1.0000000000e+00	9.2515502910e+01	
21	1.1220184543e+00	9.2515502907e+01	
22	1.2589254118e+00	9.2515502901e+01	
23	1.4125375446e+00	9.2515502895e+01	
24	1.5848931925e+00	9.2515502885e+01	
25	1.7782794100e+00	9.2515502875e+01	
26	1.9952623150e+00	9.2515502860e+01	
27	2.2387211386e+00	9.2515502843e+01	
28	2.5118864315e+00	9.2515502822e+01	
29	2.8183829313e+00	9.2515502795e+01	
30	3.1622776602e+00	9.2515502762e+01	
31	3.5481338923e+00	9.2515502715e+01	
32	3.9810717055e+00	9.2515502663e+01	
33	4.4668359215e+00	9.2515502594e+01	
34	5.0118723363e+00	9.2515502507e+01	
35	5.6234132519e+00	9.2515502399e+01	
36	6.3095734448e+00	9.2515502263e+01	
37	7.0794578438e+00	9.2515502093e+01	
38	7.9432823472e+00	9.2515501875e+01	
39	8.9125093813e+00	9.2515501602e+01	
40	1.0000000000e+01	9.2515501259e+01	
41	1.1220184543e+01	9.2515500827e+01	
42	1.2589254118e+01	9.2515500284e+01	
43	1.4125375446e+01	9.2515499597e+01	
44	1.5848931925e+01	9.2515498737e+01	
45	1.7782794100e+01	9.2515497651e+01	
46	1.9952623150e+01	9.2515496285e+01	
47	2.2387211386e+01	9.2515494564e+01	
48	2.5118864315e+01	9.2515492400e+01	
49	2.8183829313e+01	9.2515489675e+01	
50	3.1622776602e+01	9.2515486242e+01	
51	3.5481338923e+01	9.2515481923e+01	
52	3.9810717055e+01	9.2515476482e+01	
53	4.4668359215e+01	9.2515469636e+01	
54	5.0118723363e+01	9.2515461016e+01	

Index   frequency       psrr_db         
--------------------------------------------------------------------------------
55	5.6234132519e+01	9.2515450164e+01	
56	6.3095734448e+01	9.2515436502e+01	
57	7.0794578438e+01	9.2515419301e+01	
58	7.9432823472e+01	9.2515397651e+01	
59	8.9125093813e+01	9.2515370392e+01	
60	1.0000000000e+02	9.2515336077e+01	
61	1.1220184543e+02	9.2515292875e+01	
62	1.2589254118e+02	9.2515238489e+01	
63	1.4125375446e+02	9.2515170021e+01	
64	1.5848931925e+02	9.2515083826e+01	
65	1.7782794100e+02	9.2514975319e+01	
66	1.9952623150e+02	9.2514838716e+01	
67	2.2387211386e+02	9.2514666751e+01	
68	2.5118864315e+02	9.2514450272e+01	
69	2.8183829313e+02	9.2514177750e+01	
70	3.1622776602e+02	9.2513834690e+01	
71	3.5481338923e+02	9.2513402842e+01	
72	3.9810717055e+02	9.2512859236e+01	
73	4.4668359215e+02	9.2512174972e+01	
74	5.0118723363e+02	9.2511313680e+01	
75	5.6234132519e+02	9.2510229611e+01	
76	6.3095734448e+02	9.2509124881e+01	
77	7.0794578438e+02	9.2507407713e+01	
78	7.9432823472e+02	9.2505246856e+01	
79	8.9125093813e+02	9.2502527967e+01	
80	1.0000000000e+03	9.2499366566e+01	
81	1.1220184543e+03	9.2495063812e+01	
82	1.2589254118e+03	9.2490170123e+01	
83	1.4125375446e+03	9.2483624896e+01	
84	1.5848931925e+03	9.2475331751e+01	
85	1.7782794100e+03	9.2465361149e+01	
