
Note: Compatibility modes selected: hs a


Circuit: * psrr-dc @ sf_125c_3.30v -- generated by sim/harness, do not edit

Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
 Reference value :  0.00000e+00
No. of Data Rows : 1
Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 161
       * psrr-dc @ sf_125c_3.30v -- generated by sim/harness, do not edit
       AC Analysis  Sat Aug  1 07:33:01  2026
--------------------------------------------------------------------------------
Index   frequency       psrr_db         
--------------------------------------------------------------------------------
0	1.0000000000e-01	1.2089395830e+02	
1	1.1220184543e-01	1.2089395540e+02	
2	1.2589254118e-01	1.2089395167e+02	
3	1.4125375446e-01	1.2089394706e+02	
4	1.5848931925e-01	1.2089394113e+02	
5	1.7782794100e-01	1.2089393378e+02	
6	1.9952623150e-01	1.2089392461e+02	
7	2.2387211386e-01	1.2089391289e+02	
8	2.5118864315e-01	1.2089389820e+02	
9	2.8183829313e-01	1.2089387968e+02	
10	3.1622776602e-01	1.2089385646e+02	
11	3.5481338923e-01	1.2089382717e+02	
12	3.9810717055e-01	1.2089379024e+02	
13	4.4668359215e-01	1.2089374382e+02	
14	5.0118723363e-01	1.2089368538e+02	
15	5.6234132519e-01	1.2089361174e+02	
16	6.3095734448e-01	1.2089351912e+02	
17	7.0794578438e-01	1.2089340244e+02	
18	7.9432823472e-01	1.2089325554e+02	
19	8.9125093813e-01	1.2089307071e+02	
20	1.0000000000e+00	1.2089283804e+02	
21	1.1220184543e+00	1.2089254495e+02	
22	1.2589254118e+00	1.2089217619e+02	
23	1.4125375446e+00	1.2089171197e+02	
24	1.5848931925e+00	1.2089112758e+02	
25	1.7782794100e+00	1.2089039202e+02	
26	1.9952623150e+00	1.2088946618e+02	
27	2.2387211386e+00	1.2088830088e+02	
28	2.5118864315e+00	1.2088683425e+02	
29	2.8183829313e+00	1.2088498880e+02	
30	3.1622776602e+00	1.2088266635e+02	
31	3.5481338923e+00	1.2087974447e+02	
32	3.9810717055e+00	1.2087606865e+02	
33	4.4668359215e+00	1.2087144576e+02	
34	5.0118723363e+00	1.2086563266e+02	
35	5.6234132519e+00	1.2085832549e+02	
36	6.3095734448e+00	1.2084914373e+02	
37	7.0794578438e+00	1.2083761202e+02	
38	7.9432823472e+00	1.2082313778e+02	
39	8.9125093813e+00	1.2080498405e+02	
40	1.0000000000e+01	1.2078223709e+02	
41	1.1220184543e+01	1.2075376834e+02	
42	1.2589254118e+01	1.2071819124e+02	
43	1.4125375446e+01	1.2067381203e+02	
44	1.5848931925e+01	1.2061857800e+02	
45	1.7782794100e+01	1.2055002485e+02	
46	1.9952623150e+01	1.2046522946e+02	
47	2.2387211386e+01	1.2036077582e+02	
48	2.5118864315e+01	1.2023274428e+02	
49	2.8183829313e+01	1.2007674007e+02	
50	3.1622776602e+01	1.1986202580e+02	
51	3.5481338923e+01	1.1963682816e+02	
52	3.9810717055e+01	1.1934592659e+02	
53	4.4668359215e+01	1.1903222625e+02	
54	5.0118723363e+01	1.1864742371e+02	

Index   frequency       psrr_db         
--------------------------------------------------------------------------------
55	5.6234132519e+01	1.1819387429e+02	
56	6.3095734448e+01	1.1770678358e+02	
57	7.0794578438e+01	1.1715203342e+02	
58	7.9432823472e+01	1.1653562610e+02	
59	8.9125093813e+01	1.1587447906e+02	
60	1.0000000000e+02	1.1517062983e+02	
61	1.1220184543e+02	1.1441216760e+02	
62	1.2589254118e+02	1.1360978677e+02	
63	1.4125375446e+02	1.1278254251e+02	
64	1.5848931925e+02	1.1192812483e+02	
65	1.7782794100e+02	1.1104087061e+02	
66	1.9952623150e+02	1.1012746955e+02	
67	2.2387211386e+02	1.0919837618e+02	
68	2.5118864315e+02	1.0825805820e+02	
69	2.8183829313e+02	1.0731291178e+02	
70	3.1622776602e+02	1.0635068304e+02	
71	3.5481338923e+02	1.0538183943e+02	
72	3.9810717055e+02	1.0440830049e+02	
73	4.4668359215e+02	1.0342723234e+02	
74	5.0118723363e+02	1.0244322696e+02	
75	5.6234132519e+02	1.0145579273e+02	
76	6.3095734448e+02	1.0046566933e+02	
77	7.0794578438e+02	9.9473049720e+01	
78	7.9432823472e+02	9.8478642922e+01	
79	8.9125093813e+02	9.7482387566e+01	
80	1.0000000000e+03	9.6485306335e+01	
81	1.1220184543e+03	9.5487022272e+01	
82	1.2589254118e+03	9.4487605606e+01	
83	1.4125375446e+03	9.3487174890e+01	
84	1.5848931925e+03	9.2485584750e+01	
85	1.7782794100e+03	9.1482878378e+01	
86	1.9952623150e+03	9.0479013290e+01	
87	2.2387211386e+03	8.9473876551e+01	
88	2.5118864315e+03	8.8466712846e+01	
89	2.8183829313e+03	8.7457304279e+01	
90	3.1622776602e+03	8.6445529400e+01	
91	3.5481338923e+03	8.5430582444e+01	
92	3.9810717055e+03	8.4411579238e+01	
93	4.4668359215e+03	8.3388026000e+01	
94	5.0118723363e+03	8.2358199136e+01	
95	5.6234132519e+03	8.1321803097e+01	
96	6.3095734448e+03	8.0275955456e+01	
97	7.0794578438e+03	7.9219793948e+01	
98	7.9432823472e+03	7.8150647824e+01	
99	8.9125093813e+03	7.7066297910e+01	
100	1.0000000000e+04	7.5964007574e+01	
101	1.1220184543e+04	7.4840865069e+01	
102	1.2589254118e+04	7.3693744063e+01	
103	1.4125375446e+04	7.2519872979e+01	
104	1.5848931925e+04	7.1316543267e+01	
105	1.7782794100e+04	7.0081292630e+01	
106	1.9952623150e+04	6.8812319727e+01	
107	2.2387211386e+04	6.7509326093e+01	
108	2.5118864315e+04	6.6172151065e+01	
109	2.8183829313e+04	6.4802913182e+01	
110	3.1622776602e+04	6.3404838936e+01	
111	3.5481338923e+04	6.1982878531e+01	
112	3.9810717055e+04	6.0543464120e+01	

Index   frequency       psrr_db         
--------------------------------------------------------------------------------
113	4.4668359215e+04	5.9094232881e+01	
114	5.0118723363e+04	5.7643748684e+01	
115	5.6234132519e+04	5.6200600371e+01	
116	6.3095734448e+04	5.4773357891e+01	
117	7.0794578438e+04	5.3369297757e+01	
118	7.9432823472e+04	5.1994402539e+01	
119	8.9125093813e+04	5.0652842456e+01	
120	1.0000000000e+05	4.9346713654e+01	
121	1.1220184543e+05	4.8076544916e+01	
122	1.2589254118e+05	4.6841242298e+01	
123	1.4125375446e+05	4.5638585984e+01	
124	1.5848931925e+05	4.4465586012e+01	
125	1.7782794100e+05	4.3318935459e+01	
126	1.9952623150e+05	4.2195423582e+01	
127	2.2387211386e+05	4.1092322943e+01	
128	2.5118864315e+05	4.0007842671e+01	
129	2.8183829313e+05	3.8941721186e+01	
130	3.1622776602e+05	3.7896116739e+01	
131	3.5481338923e+05	3.6876982314e+01	
132	3.9810717055e+05	3.5896127156e+01	
133	4.4668359215e+05	3.4974197529e+01	
134	5.0118723363e+05	3.4144143569e+01	
135	5.6234132519e+05	3.3453455982e+01	
136	6.3095734448e+05	3.2960697901e+01	
137	7.0794578438e+05	3.2719931717e+01	
138	7.9432823472e+05	3.2751060105e+01	
139	8.9125093813e+05	3.3008208701e+01	
140	1.0000000000e+06	3.3368674984e+01	
141	1.1220184543e+06	3.3657223309e+01	
142	1.2589254118e+06	3.3704751639e+01	
143	1.4125375446e+06	3.3418369874e+01	
144	1.5848931925e+06	3.2811401151e+01	
145	1.7782794100e+06	3.1967206652e+01	
146	1.9952623150e+06	3.0980263802e+01	
147	2.2387211386e+06	2.9922747131e+01	
148	2.5118864315e+06	2.8839631246e+01	
149	2.8183829313e+06	2.7755559530e+01	
150	3.1622776602e+06	2.6682576345e+01	
151	3.5481338923e+06	2.5625587492e+01	
152	3.9810717055e+06	2.4585661128e+01	
153	4.4668359215e+06	2.3561911955e+01	
154	5.0118723363e+06	2.2552578751e+01	
155	5.6234132519e+06	2.1555662748e+01	
156	6.3095734448e+06	2.0569335235e+01	
157	7.0794578438e+06	1.9592214527e+01	
158	7.9432823472e+06	1.8623556390e+01	
159	8.9125093813e+06	1.7663377591e+01	
160	1.0000000000e+07	1.6712516882e+01	
m_psrr_1hz_db = 1.2089283804e+02
m_psrr_1khz_db = 9.6485306335e+01
m_psrr_10hz_db = 1.2078223709e+02
m_psrr_100hz_db = 1.1517062983e+02
m_psrr_10khz_db = 7.5964007574e+01
m_psrr_100khz_db = 4.9346713654e+01
m_psrr_1mhz_db = 3.3368674984e+01
m_vref_op = 1.2440666672e+00
m_f_dc_hz = 1.0000000000e+00
m_f_band_edge_hz = 1.0000000000e+03
Note: Simulation executed from .control section 

Warning: m=xx on .subckt line will override multiplier m hierarchy!

Warning : IC on non-existent node - xdut.xx1.casc, ignored
