* ====================================================================
* record-id : 20260731-030932-8fb0ea6
* testbench : tb_pnp_vbe.spice
* corner    : bjt_typical
* temp      : 125 C
* supply    : n/a (no supply rail in this device-level testbench)
* pdk       : gf180mcuD (/Users/rwalters/.volare)
* ngspice   : ngspice-46
* run (UTC) : 2026-07-31T03:09:32Z
* ====================================================================

Note: Compatibility modes selected: hs a


Circuit: * tb_pnp_vbe.spice -- gf180mcu vertical (substrate) pnp characterization

Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 91
                                                                                                                                                                                                                            * tb_pnp_vbe.spice -- gf180mcu vertical (substrate) pnp characterization
                                                                                                                                                                                                                            DC transfer characteristic  Thu Jul 30 20:09:35  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(e5x5)         v(e10x10)       v(e5x042)       v(e10x042)      i(vb5x5)        i(vb10x10)      i(vb5x042)      i(vb10x042)     
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	-1.20000e+01	1.893304e-02	7.290115e-03	5.675475e-02	3.653076e-02	4.469447e-13	3.471093e-13	5.912089e-13	6.229511e-13	
1	-1.19000e+01	2.260475e-02	8.957019e-03	6.416090e-02	4.246904e-02	5.586682e-13	4.362969e-13	7.285418e-13	7.732495e-13	
2	-1.18000e+01	2.676718e-02	1.094995e-02	7.189145e-02	4.891181e-02	6.975913e-13	5.482301e-13	8.962732e-13	9.580905e-13	
3	-1.17000e+01	3.142192e-02	1.330942e-02	7.988274e-02	5.580899e-02	8.701332e-13	6.886408e-13	1.101007e-12	1.184973e-12	
4	-1.16000e+01	3.655661e-02	1.607233e-02	8.807526e-02	6.310301e-02	1.084208e-12	8.646782e-13	1.350820e-12	1.463030e-12	
5	-1.15000e+01	4.214587e-02	1.926929e-02	9.641679e-02	7.073183e-02	1.349583e-12	1.085268e-12	1.655649e-12	1.803351e-12	
6	-1.14000e+01	4.815408e-02	2.292177e-02	1.048625e-01	7.863385e-02	1.678356e-12	1.361549e-12	2.027710e-12	2.219458e-12	
7	-1.13000e+01	5.453803e-02	2.703988e-02	1.133767e-01	8.675199e-02	2.085510e-12	1.707420e-12	2.482120e-12	2.727938e-12	
8	-1.12000e+01	6.125071e-02	3.162136e-02	1.219299e-01	9.503430e-02	2.589662e-12	2.140250e-12	3.037526e-12	3.349090e-12	
9	-1.11000e+01	6.824437e-02	3.665160e-02	1.305000e-01	1.034359e-01	3.213962e-12	2.681734e-12	3.717021e-12	4.107842e-12	
