* ====================================================================
* record-id : 20260731-030932-8fb0ea6
* testbench : tb_pnp_vbe.spice
* corner    : bjt_ss
* temp      : 125 C
* supply    : n/a (no supply rail in this device-level testbench)
* pdk       : gf180mcuD (/Users/rwalters/.volare)
* ngspice   : ngspice-46
* run (UTC) : 2026-07-31T03:09:32Z
* ====================================================================

Note: Compatibility modes selected: hs a


Circuit: * tb_pnp_vbe.spice -- gf180mcu vertical (substrate) pnp characterization

Doing analysis at TEMP = 125.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 91
                                                                                                                                                                                                                            * tb_pnp_vbe.spice -- gf180mcu vertical (substrate) pnp characterization
                                                                                                                                                                                                                            DC transfer characteristic  Thu Jul 30 20:09:34  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(e5x5)         v(e10x10)       v(e5x042)       v(e10x042)      i(vb5x5)        i(vb10x10)      i(vb5x042)      i(vb10x042)     
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	-1.20000e+01	2.333610e-02	9.763633e-03	6.295252e-02	4.100258e-02	5.245220e-13	4.099515e-13	6.693402e-13	7.028932e-13	
1	-1.19000e+01	2.763107e-02	1.191219e-02	7.087039e-02	4.746761e-02	6.550480e-13	5.149832e-13	8.262728e-13	8.735850e-13	
2	-1.18000e+01	3.243164e-02	1.444597e-02	7.908572e-02	5.443483e-02	8.171722e-13	6.466691e-13	1.018395e-12	1.083918e-12	
3	-1.17000e+01	3.772368e-02	1.740026e-02	8.753068e-02	6.184556e-02	1.018322e-12	8.116780e-13	1.253427e-12	1.342640e-12	
4	-1.16000e+01	4.347962e-02	2.080280e-02	9.614365e-02	6.963448e-02	1.267663e-12	1.018327e-12	1.540816e-12	1.660393e-12	
5	-1.15000e+01	4.966073e-02	2.467097e-02	1.048725e-01	7.773449e-02	1.576515e-12	1.276980e-12	1.892204e-12	2.050147e-12	
6	-1.14000e+01	5.622109e-02	2.901013e-02	1.136737e-01	8.608062e-02	1.958913e-12	1.600568e-12	2.321905e-12	2.527727e-12	
7	-1.13000e+01	6.311070e-02	3.381285e-02	1.225125e-01	9.461369e-02	2.432253e-12	2.005237e-12	2.847603e-12	3.112529e-12	
8	-1.12000e+01	7.027920e-02	3.905960e-02	1.313619e-01	1.032813e-01	3.018164e-12	2.511152e-12	3.491130e-12	3.828309e-12	
9	-1.11000e+01	7.767844e-02	4.472055e-02	1.402019e-01	1.120394e-01	3.743563e-12	3.143524e-12	4.279531e-12	4.704295e-12	
10	-1.10000e+01	8.526452e-02	5.075848e-02	1.490180e-01	1.208518e-01	4.642006e-12	3.933924e-12	5.246319e-12	5.776477e-12	
11	-1.09000e+01	9.299847e-02	5.713155e-02	1.577998e-01	1.296894e-01	5.755331e-12	4.921876e-12	6.433056e-12	7.089222e-12	
12	-1.08000e+01	1.008472e-01	6.379646e-02	1.665408e-01	1.385301e-01	7.135812e-12	6.156932e-12	7.891372e-12	8.697391e-12	
13	-1.07000e+01	1.087826e-01	7.071056e-02	1.752367e-01	1.473567e-01	8.848746e-12	7.701235e-12	9.685444e-12	1.066882e-11	
14	-1.06000e+01	1.167821e-01	7.783414e-02	1.838856e-01	1.561573e-01	1.097578e-11	9.632764e-12	1.189515e-11	1.308758e-11	
15	-1.05000e+01	1.248272e-01	8.513110e-02	1.924870e-01	1.649231e-01	1.361908e-11	1.204940e-11	1.461997e-11	1.605790e-11	
16	-1.04000e+01	1.329034e-01	9.256974e-02	2.010413e-01	1.736484e-01	1.690653e-11	1.507403e-11	1.798390e-11	1.970926e-11	
