* ====================================================================
* record-id : 20260807-181547-8e74fd6
* testbench : tb_pnp_vbe.spice
* corner    : bjt_ss
* temp      : 90 C
* supply    : n/a (no supply rail in this device-level testbench)
* pdk       : gf180mcuD (/Users/rwalters/.volare/gf180mcuD)
* ngspice   : ngspice-46 : Circuit level simulation program
* run (UTC) : 2026-08-07T18:15:47Z
* ====================================================================

Note: Compatibility modes selected: hs a


Circuit: *include "corner.spice

Doing analysis at TEMP = 90.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 91
                                                                                                                                                                                                                                                     *include "corner.spice
                                                                                                                                                                                                                                                     DC transfer characteristic  Fri Aug  7 11:15:48  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(e5x5)         v(e10x10)       v(e5x042)       v(e10x042)      i(vb5x5)        i(vb10x10)      i(vb5x042)      i(vb10x042)     
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	-1.20000e+01	1.019141e-01	7.318199e-02	1.538435e-01	1.248228e-01	6.554164e-13	5.251455e-13	7.595907e-13	8.068799e-13	
1	-1.19000e+01	1.104037e-01	8.043455e-02	1.638787e-01	1.347856e-01	8.027800e-13	6.471881e-13	9.271041e-13	9.921686e-13	
2	-1.18000e+01	1.188630e-01	8.779513e-02	1.736651e-01	1.446308e-01	9.830750e-13	7.977612e-13	1.130791e-12	1.218326e-12	
3	-1.17000e+01	1.272710e-01	9.522984e-02	1.832163e-01	1.543377e-01	1.203936e-12	9.837836e-13	1.378705e-12	1.494279e-12	
4	-1.16000e+01	1.356152e-01	1.027126e-01	1.925497e-01	1.638948e-01	1.474875e-12	1.213931e-12	1.680797e-12	1.830945e-12	
5	-1.15000e+01	1.438880e-01	1.102232e-01	2.016835e-01	1.732985e-01	1.807691e-12	1.499064e-12	2.049352e-12	2.241760e-12	
6	-1.14000e+01	1.520877e-01	1.177468e-01	2.106358e-01	1.825494e-01	2.217140e-12	1.852788e-12	2.499580e-12	2.743190e-12	
7	-1.13000e+01	1.602133e-01	1.252721e-01	2.194235e-01	1.916517e-01	2.721517e-12	2.292125e-12	3.050262e-12	3.355545e-12	
8	-1.12000e+01	1.682679e-01	1.327922e-01	2.280624e-01	2.006115e-01	3.343750e-12	2.838459e-12	3.724703e-12	4.103803e-12	
9	-1.11000e+01	1.762541e-01	1.403013e-01	2.365676e-01	2.094363e-01	4.112358e-12	3.518568e-12	4.551863e-12	5.018866e-12	
10	-1.10000e+01	1.841759e-01	1.477964e-01	2.449520e-01	2.181342e-01	5.062972e-12	4.366019e-12	5.567626e-12	6.138883e-12	
11	-1.09000e+01	1.920377e-01	1.552754e-01	2.532278e-01	2.267135e-01	6.240130e-12	5.422942e-12	6.816670e-12	7.511060e-12	
12	-1.08000e+01	1.998439e-01	1.627379e-01	2.614057e-01	2.351824e-01	7.699481e-12	6.742226e-12	8.354566e-12	9.193878e-12	
13	-1.07000e+01	2.075983e-01	1.701825e-01	2.694951e-01	2.435488e-01	9.510644e-12	8.390190e-12	1.025046e-11	1.125989e-11	
14	-1.06000e+01	2.153056e-01	1.776103e-01	2.775046e-01	2.518205e-01	1.176075e-11	1.045017e-11	1.259062e-11	1.379918e-11	
15	-1.05000e+01	2.229695e-01	1.850217e-01	2.854421e-01	2.600047e-01	1.455886e-11	1.302677e-11	1.548263e-11	1.692369e-11	
16	-1.04000e+01	2.305940e-01	1.924178e-01	2.933144e-01	2.681085e-01	1.804164e-11	1.625138e-11	1.906074e-11	2.077273e-11	
17	-1.03000e+01	2.381816e-01	1.997981e-01	3.011275e-01	2.761377e-01	2.238025e-11	2.028908e-11	2.349267e-11	2.551969e-11	
18	-1.02000e+01	2.457363e-01	2.071649e-01	3.088871e-01	2.840988e-01	2.778940e-11	2.534732e-11	2.898803e-11	3.138076e-11	
19	-1.01000e+01	2.532609e-01	2.145188e-01	3.165982e-01	2.919972e-01	3.453822e-11	3.168681e-11	3.580896e-11	3.862551e-11	
20	-1.00000e+01	2.607580e-01	2.218608e-01	3.242652e-01	2.998380e-01	4.296437e-11	3.963521e-11	4.428354e-11	4.759040e-11	
21	-9.90000e+00	2.682300e-01	2.291917e-01	3.318923e-01	3.076260e-01	5.349160e-11	4.960449e-11	5.482236e-11	5.869569e-11	
22	-9.80000e+00	2.756790e-01	2.365122e-01	3.394828e-01	3.153654e-01	6.665176e-11	6.211261e-11	6.793975e-11	7.246659e-11	
23	-9.70000e+00	2.831073e-01	2.438235e-01	3.470403e-01	3.230603e-01	8.311261e-11	7.781090e-11	8.428021e-11	8.955989e-11	
24	-9.60000e+00	2.905165e-01	2.511262e-01	3.545677e-01	3.307144e-01	1.037127e-10	9.751851e-11	1.046516e-10	1.107973e-10	
25	-9.50000e+00	2.979086e-01	2.584212e-01	3.620677e-01	3.383313e-01	1.295056e-10	1.222657e-10	1.300668e-10	1.372077e-10	
26	-9.40000e+00	3.052846e-01	2.657086e-01	3.695426e-01	3.459137e-01	1.618144e-10	1.533484e-10	1.617968e-10	1.700794e-10	
27	-9.30000e+00	3.126464e-01	2.729896e-01	3.769948e-01	3.534648e-01	2.023023e-10	1.923970e-10	2.014360e-10	2.110267e-10	
28	-9.20000e+00	3.199951e-01	2.802647e-01	3.844261e-01	3.609872e-01	2.530594e-10	2.414625e-10	2.509859e-10	2.620732e-10	
29	-9.10000e+00	3.273320e-01	2.875347e-01	3.918386e-01	3.684833e-01	3.167128e-10	3.031255e-10	3.129592e-10	3.257562e-10	
30	-9.00000e+00	3.346576e-01	2.947988e-01	3.992337e-01	3.759551e-01	3.965653e-10	3.806332e-10	3.905115e-10	4.052584e-10	
31	-8.90000e+00	3.419734e-01	3.020587e-01	4.066131e-01	3.834049e-01	4.967698e-10	4.780715e-10	4.876064e-10	5.045735e-10	
32	-8.80000e+00	3.492802e-01	3.093145e-01	4.139780e-01	3.908345e-01	6.225486e-10	6.005823e-10	6.092238e-10	6.287140e-10	
33	-8.70000e+00	3.565791e-01	3.165674e-01	4.213299e-01	3.982458e-01	7.804693e-10	7.546367e-10	7.616211e-10	7.839731e-10	
34	-8.60000e+00	3.638696e-01	3.238152e-01	4.286696e-01	4.056398e-01	9.787922e-10	9.483784e-10	9.526627e-10	9.782531e-10	
35	-8.50000e+00	3.711536e-01	3.310604e-01	4.359985e-01	4.130185e-01	1.227908e-09	1.192058e-09	1.192234e-09	1.221481e-09	
36	-8.40000e+00	3.784313e-01	3.383029e-01	4.433173e-01	4.203829e-01	1.540889e-09	1.498576e-09	1.492764e-09	1.526126e-09	
37	-8.30000e+00	3.857042e-01	3.455443e-01	4.506271e-01	4.277348e-01	1.934181e-09	1.884171e-09	1.869880e-09	1.907859e-09	
38	-8.20000e+00	3.929701e-01	3.527804e-01	4.579283e-01	4.350741e-01	2.428472e-09	2.369283e-09	2.343232e-09	2.386373e-09	
39	-8.10000e+00	4.002319e-01	3.600154e-01	4.652220e-01	4.424028e-01	3.049799e-09	2.979643e-09	2.937535e-09	2.986424e-09	
40	-8.00000e+00	4.074895e-01	3.672486e-01	4.725088e-01	4.497216e-01	3.830921e-09	3.747637e-09	3.683877e-09	3.739133e-09	
41	-7.90000e+00	4.147430e-01	3.744800e-01	4.797892e-01	4.570314e-01	4.813066e-09	4.714038e-09	4.621362e-09	4.683631e-09	
