* ====================================================================
* record-id : 20260807-181547-8e74fd6
* testbench : tb_pnp_vbe.spice
* corner    : bjt_ff
* temp      : -10 C
* supply    : n/a (no supply rail in this device-level testbench)
* pdk       : gf180mcuD (/Users/rwalters/.volare/gf180mcuD)
* ngspice   : ngspice-46 : Circuit level simulation program
* run (UTC) : 2026-08-07T18:15:47Z
* ====================================================================

Note: Compatibility modes selected: hs a


Circuit: *include "corner.spice

Doing analysis at TEMP = -10.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 91
                                                                                                                                                                                                                                                     *include "corner.spice
                                                                                                                                                                                                                                                     DC transfer characteristic  Fri Aug  7 11:15:49  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(e5x5)         v(e10x10)       v(e5x042)       v(e10x042)      i(vb5x5)        i(vb10x10)      i(vb5x042)      i(vb10x042)     
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	-1.20000e+01	3.931911e-01	3.700421e-01	4.326191e-01	4.118572e-01	7.528658e-13	6.736133e-13	8.193819e-13	8.516080e-13	
1	-1.19000e+01	4.021586e-01	3.781797e-01	4.426602e-01	4.221208e-01	8.919392e-13	7.918321e-13	9.779657e-13	1.025758e-12	
2	-1.18000e+01	4.102514e-01	3.856192e-01	4.515459e-01	4.312744e-01	1.060704e-12	9.366155e-13	1.169223e-12	1.235876e-12	
3	-1.17000e+01	4.177249e-01	3.925640e-01	4.596418e-01	4.396444e-01	1.266640e-12	1.114919e-12	1.401523e-12	1.490592e-12	
4	-1.16000e+01	4.247456e-01	3.991471e-01	4.671631e-01	4.474371e-01	1.519064e-12	1.335421e-12	1.684773e-12	1.800472e-12	
5	-1.15000e+01	4.314273e-01	4.054566e-01	4.742604e-01	4.547932e-01	1.829565e-12	1.608776e-12	2.031564e-12	2.178580e-12	
6	-1.14000e+01	4.378494e-01	4.115592e-01	4.810338e-01	4.618111e-01	2.212531e-12	1.948481e-12	2.457328e-12	2.641040e-12	
7	-1.13000e+01	4.440662e-01	4.174974e-01	4.875522e-01	4.685587e-01	2.685957e-12	2.371398e-12	2.981263e-12	3.208005e-12	
8	-1.12000e+01	4.501221e-01	4.233095e-01	4.938697e-01	4.750902e-01	3.272258e-12	2.898669e-12	3.627310e-12	3.904225e-12	
9	-1.11000e+01	4.560488e-01	4.290197e-01	5.000256e-01	4.814453e-01	3.999569e-12	3.556689e-12	4.425376e-12	4.760740e-12	
10	-1.10000e+01	4.618721e-01	4.346503e-01	5.060509e-01	4.876561e-01	4.903132e-12	4.378788e-12	5.412877e-12	5.816192e-12	
11	-1.09000e+01	4.676068e-01	4.402126e-01	5.119660e-01	4.937424e-01	6.026769e-12	5.406764e-12	6.636270e-12	7.118541e-12	
12	-1.08000e+01	4.732718e-01	4.457227e-01	5.177920e-01	4.997271e-01	7.425884e-12	6.693089e-12	8.154114e-12	8.727887e-12	
13	-1.07000e+01	4.788777e-01	4.511895e-01	5.235425e-01	5.056242e-01	9.169508e-12	8.303709e-12	1.003929e-11	1.071886e-11	
14	-1.06000e+01	4.844358e-01	4.566223e-01	5.292301e-01	5.114482e-01	1.134446e-11	1.032133e-11	1.238323e-11	1.318526e-11	
15	-1.05000e+01	4.899495e-01	4.620215e-01	5.348618e-01	5.172045e-01	1.405955e-11	1.285020e-11	1.530031e-11	1.624366e-11	
16	-1.04000e+01	4.954290e-01	4.673975e-01	5.404478e-01	5.229058e-01	1.745133e-11	1.602112e-11	1.893410e-11	2.004036e-11	
17	-1.03000e+01	5.008784e-01	4.727532e-01	5.459939e-01	5.285581e-01	2.169118e-11	1.999875e-11	2.346430e-11	2.475816e-11	
18	-1.02000e+01	5.063043e-01	4.780951e-01	5.515064e-01	5.341697e-01	2.699449e-11	2.498995e-11	2.911645e-11	3.062620e-11	
19	-1.01000e+01	5.117037e-01	4.834161e-01	5.569865e-01	5.397390e-01	3.363125e-11	3.125480e-11	3.617322e-11	3.793081e-11	
