* ====================================================================
* record-id : 20260807-181547-8e74fd6
* testbench : tb_pnp_vbe.spice
* corner    : bjt_typical
* temp      : 60 C
* supply    : n/a (no supply rail in this device-level testbench)
* pdk       : gf180mcuD (/Users/rwalters/.volare/gf180mcuD)
* ngspice   : ngspice-46 : Circuit level simulation program
* run (UTC) : 2026-08-07T18:15:47Z
* ====================================================================

Note: Compatibility modes selected: hs a


Circuit: *include "corner.spice

Doing analysis at TEMP = 60.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 91
                                                                                                                                                                                                                                                     *include "corner.spice
                                                                                                                                                                                                                                                     DC transfer characteristic  Fri Aug  7 11:15:48  2026
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Index   v-sweep         v(e5x5)         v(e10x10)       v(e5x042)       v(e10x042)      i(vb5x5)        i(vb10x10)      i(vb5x042)      i(vb10x042)     
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
0	-1.20000e+01	1.838142e-01	1.548381e-01	2.338965e-01	2.071088e-01	6.601640e-13	5.466504e-13	7.497594e-13	7.979799e-13	
1	-1.19000e+01	1.926603e-01	1.628090e-01	2.438869e-01	2.173025e-01	7.964522e-13	6.600855e-13	9.046441e-13	9.708633e-13	
2	-1.18000e+01	2.011948e-01	1.705879e-01	2.533793e-01	2.270597e-01	9.622535e-13	7.993141e-13	1.091936e-12	1.180328e-12	
3	-1.17000e+01	2.094708e-01	1.782036e-01	2.624647e-01	2.364439e-01	1.164662e-12	9.707337e-13	1.319053e-12	1.434433e-12	
4	-1.16000e+01	2.175272e-01	1.856801e-01	2.712132e-01	2.455085e-01	1.412395e-12	1.182355e-12	1.595120e-12	1.743099e-12	
5	-1.15000e+01	2.253965e-01	1.930402e-01	2.796808e-01	2.542968e-01	1.716256e-12	1.444244e-12	1.931406e-12	2.118448e-12	
6	-1.14000e+01	2.331080e-01	2.002985e-01	2.879146e-01	2.628481e-01	2.089830e-12	1.768844e-12	2.341990e-12	2.575587e-12	
7	-1.13000e+01	2.406847e-01	2.074731e-01	2.959496e-01	2.711916e-01	2.549959e-12	2.171993e-12	2.844163e-12	3.132932e-12	
8	-1.12000e+01	2.481453e-01	2.145737e-01	3.038157e-01	2.793552e-01	3.117683e-12	2.673308e-12	3.459490e-12	3.813514e-12	
9	-1.11000e+01	2.555074e-01	2.216124e-01	3.115379e-01	2.873606e-01	3.819355e-12	3.297517e-12	4.214791e-12	4.645593e-12	
10	-1.10000e+01	2.627835e-01	2.285983e-01	3.191361e-01	2.952265e-01	4.687734e-12	4.075651e-12	5.143384e-12	5.664248e-12	
